pair_id,layer,spanish_density,english_density,spanish_clustering,english_clustering,spanish_hierarchy,english_hierarchy,density_diff,clustering_diff,hierarchy_diff
2,7,0.2505228494755028,0.27176319052998305,0.26258992805755393,0.2833333333333333,0.10256410256410242,0.08205128205128198,-0.02124034105448025,-0.020743405275779392,0.02051282051282044
2,8,0.18949805280839316,0.25085832971998434,0.16091954022988506,0.2445054945054945,0.23220338983050848,0.12592592592592577,-0.06136027691159118,-0.08358595427560944,0.1062774639045827
2,9,0.20234537842252148,0.2383154132339851,0.18472906403940886,0.20520231213872833,0.23333333333333317,0.17153996101364521,-0.03597003481146363,-0.02047324809931947,0.061793372319687956
2,10,0.17022706438720064,0.19650569161398773,0.11073825503355705,0.09583333333333334,0.28113207547169794,0.23167848699763582,-0.026278627226787088,0.014904921700223714,0.049453588474062116
2,11,0.1541679073695402,0.18396277512798853,0.08053691275167785,0.1581196581196581,0.38749999999999996,0.297979797979798,-0.029794867758448335,-0.07758274536798027,0.08952020202020194
3,0,0.22482819824724612,0.25922027404398384,0.20704845814977973,0.26861702127659576,0.14571428571428569,0.08602150537634401,-0.034392075796737726,-0.06156856312681602,0.059692780337941675
3,1,0.147744244562476,0.15469596999399032,0.047619047619047616,0.06329113924050633,0.3565217391304347,0.28828828828828823,-0.006951725431514316,-0.015672091621458717,0.06823345084214649
3,2,0.13489691894834765,0.15887694215599008,0.04591836734693878,0.09090909090909091,0.32380952380952377,0.23391812865497075,-0.02398002320764242,-0.044990723562152134,0.08989139515455302
3,3,0.13810875035187975,0.14633402566999087,0.045871559633027525,0.01875,0.3511627906976744,0.3492063492063491,-0.008225275318111125,0.027121559633027526,0.0019564414913253447
3,4,0.14453241315894394,0.1630579143179898,0.08256880733944955,0.06842105263157895,0.2911111111111111,0.33048433048433035,-0.01852550115904586,0.014147754707870594,-0.03937321937321925
3,5,0.2055572098260536,0.2383154132339851,0.18274111675126903,0.2331288343558282,0.19374999999999987,0.1364522417153995,-0.03275820340793151,-0.05038771760455918,0.057297758284600375
3,6,0.17022706438720064,0.19232471945198798,0.11724137931034483,0.11538461538461539,0.2509433962264149,0.24154589371980673,-0.022097655064787336,0.001856763925729435,0.009397502506608202
3,7,0.21198087263311774,0.25085832971998434,0.11572052401746726,0.22105263157894736,0.2272727272727273,0.14814814814814814,-0.0388774570868666,-0.1053321075614801,0.07912457912457915
3,8,0.19913354701898942,0.21741055242398644,0.19743589743589743,0.20068027210884354,0.23225806451612896,0.20940170940170932,-0.01827700540499702,-0.00324437467294611,0.022856355114419635
3,9,0.20234537842252148,0.2048676359379872,0.14805825242718446,0.1455223880597015,0.23650793650793633,0.23129251700680276,-0.0025222575154657256,0.0025358643674829595,0.005215419501133578
3,10,0.17022706438720064,0.1714198586419893,0.10884353741496598,0.05238095238095238,0.2735849056603772,0.3089430894308942,-0.0011927942547886594,0.0564625850340136,-0.03535818377051703
3,11,0.1509560759660081,0.14633402566999087,0.125,0.07446808510638298,0.3595744680851063,0.43174603174603177,0.004622050296017227,0.050531914893617025,-0.07217156366092548
4,0,0.2341344410719854,0.22061851156043907,0.21726190476190477,0.2359375,0.1785714285714286,0.11703239289446188,0.013515929511546315,-0.018675595238095227,0.061539035676966725
4,1,0.15887694215599008,0.12172055810231121,0.06470588235294118,0.037037037037037035,0.3099415204678362,0.35984848484848486,0.03715638405367887,0.027668845315904148,-0.04990696438064868
4,2,0.17978180296598878,0.12172055810231121,0.08653846153846154,0.06521739130434782,0.26356589147286824,0.3030303030303032,0.05806124486367757,0.021321070234113712,-0.039464411557434964
4,3,0.14633402566999087,0.11918471314184638,0.05194805194805195,0.02734375,0.3301587301587301,0.3752417794970988,0.027149312528144495,0.02460430194805195,-0.04508304933836871
4,4,0.18814374728998826,0.12932809298370565,0.09917355371900827,0.12601626016260162,0.28641975308641965,0.27450980392156876,0.058815654306282605,-0.02684270644359335,0.011909949164850886
4,5,0.2466773575579846,0.18765252707439645,0.2742857142857143,0.178714859437751,0.12429378531073443,0.21867321867321876,0.05902483048358814,0.0955708548479633,-0.09437943336248433
4,6,0.18396277512798853,0.15722238754881862,0.205,0.1331521739130435,0.20707070707070696,0.2697947214076246,0.02674038757916991,0.0718478260869565,-0.06272401433691766
4,7,0.2466773575579846,0.17750914723253716,0.25722543352601157,0.10826771653543307,0.11676082862523529,0.2935064935064935,0.06916821032544743,0.1489577169905785,-0.1767456648812582
4,8,0.22995346890998564,0.1977959069162557,0.23006134969325154,0.13220338983050847,0.1898989898989898,0.2447552447552448,0.03215756199372993,0.09785795986274307,-0.054856254856255005
4,9,0.21741055242398644,0.18004499219300202,0.22695035460992907,0.11895161290322581,0.18376068376068377,0.26888604353393086,0.03736556023098442,0.10799874170670326,-0.08512535977324709
4,10,0.16723888647998958,0.16229407746974828,0.13978494623655913,0.08796296296296297,0.28888888888888875,0.3125,0.004944809010241302,0.05182198327359616,-0.02361111111111125
4,11,0.16723888647998958,0.13186393794417048,0.10849056603773585,0.10344827586206896,0.3555555555555554,0.4440559440559442,0.0353749485358191,0.005042290175666889,-0.08850038850038877
5,0,0.22482819824724612,0.24249638539598486,0.21555555555555556,0.23121387283236994,0.13428571428571412,0.13793103448275867,-0.017668187148738745,-0.015658317276814382,-0.003645320197044555
5,1,0.1316850875448156,0.14215305350799112,0.05238095238095238,0.045454545454545456,0.3878048780487804,0.3529411764705881,-0.010467965963175535,0.006926406926406926,0.0348637015781923
5,2,0.15737973877307226,0.18396277512798853,0.07758620689655173,0.12,0.21836734693877546,0.20707070707070696,-0.026583036354916267,-0.04241379310344827,0.011296639868068503
5,3,0.11562593052715515,0.15887694215599008,0.028735632183908046,0.05421686746987952,0.3944444444444444,0.2748538011695907,-0.04325101162883492,-0.025481235285971474,0.11959064327485369
5,4,0.1316850875448156,0.17560083080398906,0.07142857142857142,0.1368421052631579,0.3292682926829267,0.2328042328042328,-0.04391574325917347,-0.06541353383458648,0.09646405987869389
5,5,0.19270988421192523,0.2383154132339851,0.15895953757225434,0.24096385542168675,0.19666666666666655,0.14814814814814814,-0.04560552902205989,-0.0820043178494324,0.048518518518518405
5,6,0.1766507271942648,0.20068666377598746,0.16901408450704225,0.17857142857142858,0.17999999999999994,0.22685185185185186,-0.02403593658172265,-0.009557344064386325,-0.04685185185185192
5,7,0.21840453544018193,0.2466773575579846,0.18340611353711792,0.26704545454545453,0.19705882352941173,0.13182674199623357,-0.02827282211780266,-0.08363934100833662,0.06523208153317817
5,8,0.19592171561545732,0.2215915245859862,0.18579234972677597,0.17687074829931973,0.2114754098360654,0.18029350104821806,-0.025669808970528868,0.008921601427456238,0.031181908787847323
5,9,0.1766507271942648,0.2048676359379872,0.09627329192546584,0.12408759124087591,0.2672727272727271,0.24943310657596363,-0.028216908743722402,-0.027814299315410074,0.01783962069676348
5,10,0.16701523298366852,0.19232471945198798,0.10839160839160839,0.09541984732824428,0.26538461538461533,0.2995169082125604,-0.02530948646831946,0.012971761063364104,-0.034132292827945054
5,11,0.14453241315894394,0.15469596999399032,0.08273381294964029,0.08196721311475409,0.4288888888888889,0.48048048048048053,-0.010163556835046383,0.0007665998348861947,-0.05159159159159166
6,0,0.2872983699298601,0.29856497267220755,0.2907801418439716,0.31333333333333335,0.07107843137254899,0.03537735849056611,-0.011266602742347476,-0.022553191489361746,0.035701072881982876
6,1,0.1408325342793432,0.18026564387755928,0.03333333333333333,0.09523809523809523,0.365,0.265625,-0.03943310959821608,-0.0619047619047619,0.09937499999999999
6,2,0.2027988493622542,0.18589894524873302,0.136986301369863,0.10483870967741936,0.1875,0.21590909090909083,0.016899904113521186,0.03214759169244365,-0.02840909090909083
6,3,0.18589894524873302,0.16899904113521183,0.0661764705882353,0.03333333333333333,0.26136363636363646,0.31666666666666665,0.016899904113521186,0.03284313725490196,-0.05530303030303019
6,4,0.21406545210460165,0.2027988493622542,0.18823529411764706,0.16455696202531644,0.2171052631578947,0.25,0.011266602742347448,0.023678332092330612,-0.03289473684210531
6,5,0.27603176718751266,0.2929316713010338,0.28846153846153844,0.3103448275862069,0.08928571428571419,0.05288461538461542,-0.016899904113521158,-0.02188328912466847,0.03640109890109877
6,6,0.18589894524873302,0.21406545210460165,0.2033898305084746,0.19186046511627908,0.17045454545454541,0.2236842105263157,-0.028166506855868634,0.011529365392195512,-0.053229665071770293
6,7,0.2929316713010338,0.2816650685586864,0.29931972789115646,0.2867647058823529,0.0625,0.08499999999999996,0.01126660274234742,0.01255502200880354,-0.022499999999999964
6,8,0.2872983699298601,0.2816650685586864,0.2951388888888889,0.2753623188405797,0.0808823529411764,0.09000000000000008,0.005633301371173682,0.019776570048309183,-0.009117647058823675
6,9,0.25349856170281776,0.2703984658163389,0.19658119658119658,0.25196850393700787,0.15833333333333344,0.109375,-0.016899904113521158,-0.055387307355811294,0.04895833333333344
6,10,0.24223195896047028,0.25349856170281776,0.18571428571428572,0.19658119658119658,0.16569767441860472,0.15833333333333344,-0.011266602742347476,-0.010866910866910856,0.0073643410852712865
6,11,0.25913186307399144,0.2084321507334279,0.2457627118644068,0.13636363636363635,0.13586956521739135,0.2736486486486487,0.05069971234056353,0.10939907550077044,-0.13777908343125733
7,0,0.21198087263311774,0.2816650685586864,0.19082125603864733,0.2835820895522388,0.17878787878787872,0.07000000000000006,-0.06968419592556865,-0.09276083351359146,0.10878787878787866
7,1,0.1541679073695402,0.16336573976403812,0.055970149253731345,0.07272727272727272,0.34166666666666656,0.31465517241379315,-0.009197832394497923,-0.01675712347354138,0.027011494252873414
7,2,0.13489691894834765,0.19153224661990673,0.061855670103092786,0.11194029850746269,0.30952380952380953,0.22058823529411775,-0.05663532767155907,-0.050084628404369905,0.08893557422969178
7,3,0.12204959333421932,0.17463234250638557,0.043478260869565216,0.04918032786885246,0.36842105263157876,0.278225806451613,-0.05258274917216625,-0.005702066999287242,0.09019524617996577
7,4,0.12204959333421932,0.21969875347577536,0.056179775280898875,0.1813186813186813,0.3736842105263156,0.22115384615384626,-0.09764916014155604,-0.12513890603778244,0.15253036437246936
7,5,0.20234537842252148,0.2872983699298601,0.22375690607734808,0.3,0.14444444444444438,0.06617647058823528,-0.0849529915073386,-0.07624309392265191,0.0782679738562091
7,6,0.17022706438720064,0.2309653562181228,0.10357142857142858,0.20212765957446807,0.2245283018867923,0.16158536585365857,-0.060738291830922164,-0.0985562310030395,0.06294293603313372
7,7,0.2312518610543103,0.2872983699298601,0.2703862660944206,0.2887323943661972,0.10833333333333317,0.0759803921568627,-0.056046508875549766,-0.018346128271776563,0.03235294117647047
7,8,0.20876904122958567,0.2929316713010338,0.24407582938388625,0.3103448275862069,0.20769230769230762,0.05288461538461542,-0.08416263007144814,-0.06626899820232066,0.1548076923076922
7,9,0.19270988421192523,0.2929316713010338,0.1721311475409836,0.3013698630136986,0.24,0.05769230769230771,-0.10022178708910859,-0.129238715472715,0.18230769230769228
7,10,0.1509560759660081,0.2253320548469491,0.06153846153846154,0.14795918367346939,0.3255319148936169,0.2250000000000001,-0.074375978880941,-0.08642072213500784,0.10053191489361679
7,11,0.1252614247377514,0.2027988493622542,0.0641025641025641,0.1276595744680851,0.4692307692307691,0.32638888888888884,-0.0775374246245028,-0.063557010365521,0.14284188034188028
8,0,0.23446369245784238,0.2312518610543103,0.23684210526315788,0.2222222222222222,0.13013698630136972,0.1416666666666666,0.003211831403532067,0.014619883040935672,-0.01152968036529689
8,1,0.13810875035187975,0.12204959333421932,0.03271028037383177,0.027777777777777776,0.3511627906976744,0.38421052631578934,0.016059157017660433,0.004932502596053996,-0.033047735618114915
8,2,0.1541679073695402,0.13489691894834765,0.07391304347826087,0.06593406593406594,0.25416666666666665,0.28095238095238084,0.019270988421192542,0.007978977544194937,-0.02678571428571419
8,3,0.1316850875448156,0.1252614247377514,0.0196078431372549,0.010752688172043012,0.35853658536585353,0.35128205128205114,0.00642366280706419,0.00885515496521189,0.007254534083802389
8,4,0.1541679073695402,0.13489691894834765,0.10330578512396695,0.07575757575757576,0.2833333333333332,0.33333333333333326,0.019270988421192542,0.027548209366391185,-0.050000000000000044
8,5,0.2055572098260536,0.20234537842252148,0.22439024390243903,0.175,0.21562499999999996,0.22698412698412684,0.0032118314035321227,0.04939024390243904,-0.011359126984126888
8,6,0.16701523298366852,0.16701523298366852,0.16791044776119404,0.14084507042253522,0.23461538461538445,0.2769230769230768,0.0,0.027065377338658825,-0.04230769230769238
8,7,0.2312518610543103,0.21519270403664986,0.21653543307086615,0.20833333333333334,0.17222222222222205,0.18358208955223865,0.016059157017660447,0.008202099737532803,-0.011359867330016593
8,8,0.21198087263311774,0.18949805280839316,0.17727272727272728,0.14361702127659576,0.2151515151515151,0.2728813559322032,0.02248281982472458,0.03365570599613152,-0.0577298407806881
8,9,0.19913354701898942,0.19592171561545732,0.14213197969543148,0.14795918367346939,0.23870967741935467,0.2573770491803278,0.003211831403532095,-0.005827203978037904,-0.018667371760973106
8,10,0.15737973877307226,0.1734388957907327,0.0967741935483871,0.0981012658227848,0.2673469387755101,0.28888888888888875,-0.016059157017660447,-0.0013270722743977115,-0.02154195011337867
8,11,0.15737973877307226,0.147744244562476,0.10126582278481013,0.09191176470588236,0.393877551020408,0.3956521739130434,0.009635494210596257,0.009354058078927766,-0.0017746228926354135
9,0,0.13782355182066985,0.23446369245784238,0.08782201405152225,0.23373983739837398,0.34985422740524785,0.12465753424657522,-0.09664014063717252,-0.14591782334685172,0.22519669315867263
9,1,0.0843817664208183,0.11883776193068722,0.010964912280701754,0.02717391304347826,0.5023809523809524,0.41891891891891886,-0.03445599550986893,-0.016209000762776506,0.08346203346203351
9,2,0.0843817664208183,0.14132058175541184,0.04597701149425287,0.05405405405405406,0.38809523809523805,0.34545454545454546,-0.05693881533459355,-0.008077042559801184,0.04264069264069259
9,3,0.09422630583658043,0.12204959333421932,0.020080321285140562,0.015463917525773196,0.4658848614072495,0.40526315789473677,-0.02782328749763889,0.004616403759367366,0.060621703512512726
9,4,0.09703903138394103,0.14453241315894394,0.0668103448275862,0.0779816513761468,0.38819875776397517,0.2866666666666666,-0.04749338177500291,-0.011171306548560592,0.10153209109730854
9,5,0.13219810072594868,0.19592171561545732,0.12635869565217392,0.17539267015706805,0.3176291793313071,0.23770491803278682,-0.06372361488950865,-0.049033974504894134,0.07992426129852026
9,6,0.11391538466810468,0.16380340158013645,0.06474820143884892,0.14285714285714285,0.32539682539682535,0.2294117647058822,-0.04988801691203178,-0.07810894141829393,0.09598506069094315
9,7,0.13501082627330926,0.21198087263311774,0.09282700421940929,0.1711111111111111,0.40773809523809534,0.22424242424242413,-0.07697004635980847,-0.07828410689170182,0.1834956709956712
9,8,0.12938537517858803,0.21519270403664986,0.11217183770883055,0.21818181818181817,0.40527950310559,0.19552238805970146,-0.08580732885806183,-0.10600998047298762,0.20975711504588856
9,9,0.12516628685754713,0.18949805280839316,0.06267029972752043,0.1676470588235294,0.3715890850722312,0.20847457627118637,-0.06433176595084603,-0.10497675909600897,0.16311450880104483
9,10,0.09844539415762134,0.15737973877307226,0.06976744186046512,0.06934306569343066,0.3326530612244898,0.32448979591836724,-0.058934344615450926,0.0004243761670344598,0.008163265306122547
9,11,0.0871944919681789,0.13810875035187975,0.02631578947368421,0.08139534883720931,0.4838709677419355,0.4395348837209301,-0.05091425838370085,-0.0550795593635251,0.04433608402100542
10,0,0.24088735526490657,0.2675822183679833,0.2450592885375494,0.2828282828282828,0.09733333333333327,0.05555555555555558,-0.026694863103076727,-0.03776899429073341,0.04177777777777769
10,1,0.14453241315894394,0.13379110918399165,0.07017543859649122,0.036231884057971016,0.3311111111111109,0.3541666666666665,0.010741303974952293,0.03394355453852021,-0.023055555555555607
10,2,0.14132058175541184,0.17560083080398906,0.0779816513761468,0.12903225806451613,0.3318181818181818,0.22751322751322745,-0.03428024904857721,-0.05105060668836933,0.10430495430495434
10,3,0.1541679073695402,0.15469596999399032,0.021897810218978103,0.047058823529411764,0.34999999999999987,0.3303303303303302,-0.0005280626244501263,-0.02516101331043366,0.019669669669669654
10,4,0.1252614247377514,0.15469596999399032,0.043010752688172046,0.06707317073170732,0.35128205128205114,0.3063063063063063,-0.029434545256238925,-0.024062418043535275,0.04497574497574486
10,5,0.18628622140486106,0.2341344410719854,0.1544943820224719,0.2484472049689441,0.2689655172413792,0.1587301587301586,-0.047848219667124325,-0.0939528229464722,0.11023535851122057
10,6,0.1541679073695402,0.17978180296598878,0.08130081300813008,0.14563106796116504,0.28749999999999987,0.25839793281653733,-0.025613895596448583,-0.06433025495303496,0.029102067183462532
10,7,0.21840453544018193,0.2466773575579846,0.21397379912663755,0.2361111111111111,0.19705882352941173,0.14689265536723162,-0.02827282211780266,-0.02213731198447355,0.050166168162180114
10,8,0.19270988421192523,0.2257724967479859,0.20441988950276244,0.25675675675675674,0.22999999999999998,0.15637860082304522,-0.03306261253606069,-0.05233686725399431,0.07362139917695476
10,9,0.18628622140486106,0.19650569161398773,0.16853932584269662,0.1762295081967213,0.2689655172413792,0.24113475177304955,-0.010219470209126669,-0.007690182354024688,0.027830765468329632
10,10,0.1798625585977969,0.20068666377598746,0.15337423312883436,0.11382113821138211,0.26428571428571423,0.20833333333333326,-0.020824105178190555,0.03955309491745225,0.055952380952380976
10,11,0.15737973877307226,0.19650569161398773,0.09935897435897435,0.17054263565891473,0.3816326530612244,0.2695035460992907,-0.03912595284091547,-0.07118366129994037,0.11212910696193368
11,0,0.2280400296507782,0.2816650685586864,0.23043478260869565,0.2835820895522388,0.12816901408450687,0.07000000000000006,-0.05362503890790821,-0.05314730694354314,0.05816901408450681
11,1,0.14453241315894394,0.18026564387755928,0.07142857142857142,0.1016949152542373,0.35777777777777775,0.2265625,-0.03573323071861534,-0.03026634382566587,0.13121527777777775
11,2,0.147744244562476,0.18589894524873302,0.06818181818181818,0.0703125,0.28260869565217384,0.23863636363636354,-0.03815470068625701,-0.0021306818181818232,0.0439723320158103
11,3,0.11562593052715515,0.19153224661990673,0.022222222222222223,0.1,0.42222222222222205,0.25,-0.07590631609275157,-0.07777777777777778,0.17222222222222205
11,4,0.12204959333421932,0.2084321507334279,0.053763440860215055,0.18421052631578946,0.38421052631578934,0.17905405405405395,-0.0863825573992086,-0.1304470854555744,0.2051564722617354
11,5,0.19270988421192523,0.27603176718751266,0.16193181818181818,0.2765151515151515,0.20999999999999996,0.09948979591836737,-0.08332188297558743,-0.11458333333333331,0.11051020408163259
11,6,0.1798625585977969,0.25349856170281776,0.14802631578947367,0.25,0.21785714285714275,0.09722222222222232,-0.07363600310502086,-0.10197368421052633,0.12063492063492043
11,7,0.23767552386137444,0.31546487678572877,0.2265625,0.3333333333333333,0.13783783783783776,0.0,-0.07778935292435432,-0.10677083333333331,0.13783783783783776
11,8,0.20876904122958567,0.2872983699298601,0.16587677725118483,0.2887323943661972,0.2138461538461538,0.0759803921568627,-0.0785293287002744,-0.12285561711501236,0.1378657616892911
11,9,0.18307439000132897,0.3041982740433813,0.09562841530054644,0.3184713375796178,0.2999999999999998,0.03240740740740744,-0.12112388404205232,-0.22284292227907138,0.2675925925925924
11,10,0.1798625585977969,0.2647651644451652,0.13202247191011235,0.2540322580645161,0.3107142857142857,0.13031914893617014,-0.08490260584736828,-0.12200978615440378,0.18039513677811558
11,11,0.1541679073695402,0.25349856170281776,0.0981012658227848,0.24561403508771928,0.4249999999999998,0.14722222222222214,-0.09933065433327756,-0.14751276926493448,0.2777777777777777
12,0,0.2703984658163389,0.2816650685586864,0.25769230769230766,0.2835820895522388,0.11458333333333326,0.07000000000000006,-0.011266602742347476,-0.025889781859931127,0.0445833333333332
12,1,0.16899904113521183,0.16899904113521183,0.06779661016949153,0.06557377049180328,0.30833333333333335,0.33333333333333326,0.0,0.002222839677688243,-0.02499999999999991
12,2,0.18026564387755928,0.17463234250638557,0.11475409836065574,0.1016949152542373,0.25,0.278225806451613,0.00563330137117371,0.013059183106418445,-0.02822580645161299
12,3,0.19716554799108046,0.18026564387755928,0.08108108108108109,0.05970149253731343,0.24642857142857144,0.296875,0.016899904113521186,0.021379588543767654,-0.05044642857142856
12,4,0.2027988493622542,0.19153224661990673,0.12352941176470589,0.13291139240506328,0.2847222222222223,0.3161764705882353,0.011266602742347476,-0.00938198064035739,-0.03145424836601296
12,5,0.2872983699298601,0.2929316713010338,0.2847222222222222,0.29931972789115646,0.0808823529411764,0.0625,-0.005633301371173738,-0.014597505668934252,0.018382352941176405
12,6,0.25913186307399144,0.25349856170281776,0.23728813559322035,0.23043478260869565,0.13586956521739135,0.15277777777777768,0.005633301371173682,0.006853352984524691,-0.016908212560386326
12,7,0.30983157541455497,0.29856497267220755,0.3271604938271605,0.30718954248366015,0.015909090909090873,0.04952830188679247,0.01126660274234742,0.019970951343500354,-0.0336192109777016
12,8,0.31546487678572877,0.29856497267220755,0.3333333333333333,0.30718954248366015,0.0,0.04952830188679247,0.016899904113521214,0.026143790849673165,-0.04952830188679247
12,9,0.31546487678572877,0.3041982740433813,0.3333333333333333,0.3184713375796178,0.0,0.03240740740740744,0.011266602742347476,0.014861995753715496,-0.03240740740740744
12,10,0.2084321507334279,0.25913186307399144,0.11702127659574468,0.21153846153846154,0.30067567567567566,0.1684782608695652,-0.05069971234056353,-0.09451718494271685,0.13219741480611047
12,11,0.2872983699298601,0.29856497267220755,0.29285714285714287,0.31125827814569534,0.06617647058823528,0.04481132075471694,-0.011266602742347476,-0.018401135288552473,0.021365149833518338
13,0,0.17606425212689011,0.23446369245784238,0.12462908011869436,0.24050632911392406,0.26356589147286824,0.08630136986301351,-0.05839944033095226,-0.11587724899522969,0.17726452160985473
13,1,0.10031567853741415,0.12204959333421932,0.009554140127388535,0.024752475247524754,0.4370748299319729,0.4263157894736842,-0.02173391479680517,-0.015198335120136219,0.010759040458288682
13,2,0.10441019602873718,0.13489691894834765,0.044444444444444446,0.05555555555555555,0.3480392156862746,0.319047619047619,-0.03048672291961048,-0.011111111111111106,0.02899159663865558
13,3,0.08803212606344506,0.1252614247377514,0.016,0.027472527472527472,0.4244186046511629,0.3205128205128205,-0.03722929867430634,-0.011472527472527472,0.1039057841383424
13,4,0.10441019602873718,0.13810875035187975,0.03985507246376811,0.0851063829787234,0.380718954248366,0.26279069767441854,-0.033698554323142574,-0.04525131051495529,0.11792825657394745
