pair_id,es_tokens,en_tokens,es_subword_ratio,en_subword_ratio,layer_0_density_diff,layer_0_clustering_diff,layer_0_hierarchy_diff,layer_0_efficiency_diff,layer_0_sparsity_diff,layer_1_density_diff,layer_1_clustering_diff,layer_1_hierarchy_diff,layer_1_efficiency_diff,layer_1_sparsity_diff,layer_2_density_diff,layer_2_clustering_diff,layer_2_hierarchy_diff,layer_2_efficiency_diff,layer_2_sparsity_diff,layer_3_density_diff,layer_3_clustering_diff,layer_3_hierarchy_diff,layer_3_efficiency_diff,layer_3_sparsity_diff,layer_4_density_diff,layer_4_clustering_diff,layer_4_hierarchy_diff,layer_4_efficiency_diff,layer_4_sparsity_diff,layer_5_density_diff,layer_5_clustering_diff,layer_5_hierarchy_diff,layer_5_efficiency_diff,layer_5_sparsity_diff,layer_6_density_diff,layer_6_clustering_diff,layer_6_hierarchy_diff,layer_6_efficiency_diff,layer_6_sparsity_diff,layer_7_density_diff,layer_7_clustering_diff,layer_7_hierarchy_diff,layer_7_efficiency_diff,layer_7_sparsity_diff,layer_8_density_diff,layer_8_clustering_diff,layer_8_hierarchy_diff,layer_8_efficiency_diff,layer_8_sparsity_diff,layer_9_density_diff,layer_9_clustering_diff,layer_9_hierarchy_diff,layer_9_efficiency_diff,layer_9_sparsity_diff,layer_10_density_diff,layer_10_clustering_diff,layer_10_hierarchy_diff,layer_10_efficiency_diff,layer_10_sparsity_diff,layer_11_density_diff,layer_11_clustering_diff,layer_11_hierarchy_diff,layer_11_efficiency_diff,layer_11_sparsity_diff
215,16,12,0.3125,0.25,-0.06057954867769605,-0.06637261516604301,0.16206853111615027,3.3819438323649385,0.060579548677695993,-0.014026238377637154,0.001877934272300469,-0.017989417989418,2.535195231698202,0.014026238377637057,-0.022224135145803223,-0.009445241511238642,0.01705336222539322,4.218883866741388,0.022224135145803237,-0.0185340771252473,-0.0031645569620253164,0.035668276972624646,4.418516956062213,0.01853407712524735,-0.016334168900839482,-0.00946889547185781,0.06762890341321715,3.0565479696049973,0.016334168900839385,-0.041816272872020555,-0.04331091655035317,0.03790554683411829,3.151559143724133,0.0418162728720205,-0.03302979405722843,-0.030925425841296227,0.054711431356168294,3.369998962401583,0.03302979405722839,-0.04730946639162051,-0.042617144784588515,0.006309175717070348,3.339235231258175,0.04730946639162059,-0.041816272872020555,-0.03030058177117001,0.028093929879644097,3.151559143724133,0.0418162728720205,-0.03263302133186467,-0.04015611843153319,0.06087413868500979,3.045855924004579,0.03263302133186474,-0.028570425862271723,0.010817307692307696,-0.004334643807042626,3.401563703430554,0.028570425862271653,-0.029868766337157515,0.010703624733475477,0.06123321123321124,4.116641155232644,0.029868766337157515
216,13,10,0.23076923076923078,0.1,-0.0799152698507549,-0.12030406034643323,0.24187408061194482,2.5669962959586305,0.07991526985075492,-0.025793670523392292,-0.001072599675155527,0.042059483726150315,3.4694706455000244,0.02579367052339232,-0.023746411777730778,-0.010435779816513762,-0.017011197243755438,3.2608008038361955,0.023746411777730736,-0.02103176576148752,-0.01953125,0.05851619644723094,2.6585345936001143,0.021031765761487575,-0.03312592295085304,-0.00916179337231969,0.042559882242740654,4.266461767048666,0.03312592295085304,-0.04825941224281427,-0.05478732276897415,0.08998925597636309,2.7220131466531488,0.04825941224281427,-0.02145565326461102,-0.0237576112100827,0.08327485380116961,1.6092131665944525,0.021455653264610963,-0.050541163206995685,-0.07094565682498931,0.1363678804855275,2.113276306738742,0.05054116320699564,-0.03721143289323768,-0.005088567481920853,0.08858858858858865,1.8539171672920602,0.037211432893237584,-0.03735573124392495,-0.048472588810523125,0.0786516853932584,2.101417939881852,0.037355731243924994,-0.005266978583922485,-0.005747874370987331,0.06960030165912512,0.4067491631761069,0.005266978583922555,-0.019886386504927647,0.011389961389961387,0.01709012243395014,1.8388653519948335,0.019886386504927578
217,16,12,0.3125,0.16666666666666666,-0.06978703549417865,-0.1269391870927707,0.21794135055151997,3.7360024003193173,0.06978703549417864,-0.025673913292443347,-0.006310770381451009,0.05136958164908467,4.585477679717151,0.025673913292443284,-0.025301375843406332,-0.0015770609318996424,0.05829308924827803,5.052560316829078,0.025301375843406304,-0.01699545677644574,-0.004348859315589354,-0.007157327634185862,3.943662903541263,0.01699545677644576,-0.026070686017807113,-0.022399056881815503,0.007886592792253122,5.274691455160573,0.026070686017807154,-0.036827874376578834,-0.03867660764212488,0.09772982671212738,2.8404244550008126,0.03682787437657886,-0.025601207463463144,-0.0400464239749954,0.08673799850270436,2.536831023681442,0.02560120746346317,-0.04280162764401037,-0.02596232895482032,0.07916528086917207,2.5769688297341204,0.0428016276440103,-0.042429090194973304,-0.04296135246944735,0.12826420890937018,2.723342706267559,0.04242909019497332,-0.03698436722802681,-0.004120285590831468,0.07393298059964737,3.4333509680288934,0.03698436722802678,-0.02384654251707255,0.022149830873308733,0.025874400147656074,3.1308574292250455,0.023846542517072522,-0.018617864147715074,0.023636601136437854,-0.07911445279866336,2.8861898513724444,0.018617864147715157
218,15,12,0.2,0.08333333333333333,-0.0615790464362065,-0.07627139354344692,0.1683805100987763,3.3245978926917834,0.0615790464362066,-0.01846772846952236,-0.006069919323857089,0.03295139395708668,3.4355353664529353,0.018467728469522382,-0.011435914601120846,-0.006785650650353388,-0.005482083018519601,2.323993477953504,0.011435914601120922,-0.01794302917587194,-0.0005235236632695796,0.04259080681452887,3.442301795860553,0.017943029175871872,-0.026024241631574282,-0.0018696581196581182,-0.010785923564828215,4.336019032322216,0.026024241631574352,-0.030660559387077443,-0.02054096720604298,0.060055056505360804,2.2779981907968923,0.030660559387077457,-0.03139598173167403,-0.009425933567154945,0.00770003653635376,2.8127132384499056,0.031395981731674016,-0.04172223249741129,-0.022153392486833665,0.03693718640798371,2.660131596102831,0.04172223249741125,-0.031520728895269676,-0.05724648158858685,0.08248410997771605,2.096524392447649,0.03152072889526969,-0.01519056887659409,-0.013604815429027708,0.09106760112952039,1.2779960151934553,0.01519056887659409,-0.010511263177415658,-0.007612870901297107,0.03793269473012395,1.4636411526754962,0.010511263177415686,-0.007552296494621767,0.015234796576563014,-0.05744356566155884,1.392964111797145,0.007552296494621746
219,13,11,0.15384615384615385,0.2727272727272727,-0.02571207054534319,-0.035881801125703564,0.05722425722425717,0.98420654605302,0.025712070545343302,-0.008400320771040581,0.0033638507421278954,-0.007427055702917906,1.2152272358643614,0.008400320771040581,-0.00967571795629861,-0.01008754607688257,-0.036189668174962275,1.1710041490048457,0.009675717956298624,-0.010288098476846114,0.001020549366913444,-0.022128982128982067,1.5893467180789003,0.010288098476846086,-0.020679051505548676,-0.03469457789979409,0.02187454729827598,2.5537891726273507,0.020679051505548718,-0.0263587359165095,-0.03876465541893051,0.03379120879120867,1.539475398613316,0.02635873591650939,-0.016086988733207616,-0.044792305153472586,0.06574259074259059,1.3437602045303993,0.016086988733207574,-0.03634143526484705,-0.030307645446238207,0.029878223554365313,1.675106429800156,0.03634143526484701,-0.02348460886041029,-0.057743313343488034,0.045523051521950686,1.3739385243618836,0.02348460886041026,-0.041630799552517486,-0.05590456823298713,0.061456620264208395,2.641925819339452,0.04163079955251747,-0.02630809977234648,-0.06316495175911621,0.08380077633808969,2.5250932387464147,0.026308099772346494,-0.007379686570128094,-0.020714010821089805,0.05549199658788684,0.7302528311700307,0.007379686570128108
220,14,11,0.14285714285714285,0.09090909090909091,-0.05104483440279903,-0.05892564890867097,0.11459869375907106,1.9708779857172152,0.051044834402798944,-0.021027086931203975,-0.0011334610472541508,0.07569378643006841,3.4639500445547284,0.02102708693120392,-0.022664804099566407,-0.002989763859329078,0.06451916995085871,3.2297369726228737,0.022664804099566394,-0.02572293587604424,-0.0021266942664322584,0.11295760155431145,3.8253318196051715,0.02572293587604424,-0.02594023843629127,-0.007678668848881617,0.06816556207446034,2.844934692636029,0.02594023843629123,-0.037450192312088904,-0.022465379328160603,0.06767129928894633,2.169883566215062,0.037450192312088904,-0.019021900184756704,-0.003400048227634442,0.023082226825737573,1.4924996485555262,0.0190219001847568,-0.040370522996784924,-0.0282543352601156,0.06630642984632784,1.9202261976607584,0.0403705229967849,-0.03133392875913325,-0.021672439386442366,0.05822649572649552,1.7230413662414525,0.03133392875913332,-0.02601973990475652,0.004499550044995498,-0.011396761133603217,1.6849276742223909,0.026019739904756478,-0.02279023926529225,0.022382814216052364,-0.004755482074486617,1.9743320968645417,0.022790239265292223,-0.023592313963871153,0.026519072263753114,-0.157587054038129,2.7026874567676753,0.02359231396387107
221,12,8,0.16666666666666666,0.0,-0.09743835234951548,-0.17346405228758172,0.22799999999999998,2.5309705241373868,0.09743835234951548,-0.05252966636254704,-0.025841834431705336,0.09880952380952412,4.413928034573611,0.05252966636254697,-0.035064146571206295,-0.010061919504643961,0.012987012987013102,3.2792094645503056,0.03506414657120638,-0.0424950662957793,-0.017973856209150325,0.13064713064713085,4.069086517612717,0.04249506629577937,-0.05393602913622733,-0.06333107955826009,0.09605121293800556,4.607497064854113,0.053936029136227304,-0.09403646029497778,-0.12632478632478633,0.17459293394777275,2.8442571416641913,0.09403646029497781,-0.05572251321191886,-0.08469308469308469,0.13707482993197284,3.129906196852887,0.0557225132119189,-0.09242105231613157,-0.1118761412051126,0.17485032260564637,2.4865153215811793,0.09242105231613162,-0.09283914272646333,-0.14391542107181915,0.16982574810675688,3.114878952218903,0.09283914272646343,-0.07056536810690459,-0.11106346483704974,0.15927318295739346,2.9833133221758086,0.07056536810690461,-0.05853523875927946,-0.024338185615134206,0.053256302521008436,3.3754437901393084,0.05853523875927946,-0.06094885845046859,-0.03277979588306522,0.12849544072948338,3.786403179180673,0.0609488584504686
222,12,9,0.25,0.1111111111111111,-0.07940651317941566,-0.12622953471817772,0.18776486671223513,2.479487639398724,0.07940651317941572,-0.03083877914768164,-0.0018097550209666743,0.07895153626860951,3.254960270248338,0.030838779147681628,-0.024914487626863296,-0.008184918529746118,0.011092327418857906,3.0409054563213136,0.024914487626863324,-0.028856695361008405,0.004771315640880859,-0.0071770334928229484,3.5004801637652143,0.028856695361008433,-0.016753191571677248,-0.0012765957446808501,-0.05561000844019737,1.9565060304479793,0.016753191571677206,-0.04729313029326179,-0.036862603025088286,0.019280830994557574,1.6396834952283932,0.047293130293261765,-0.03316362303885469,-0.029390681003584218,0.07814046319793455,1.703799912134306,0.03316362303885467,-0.05238678005339273,-0.06542994421240178,0.08890945503095038,1.5335185089701584,0.0523867800533927,-0.06502208517731412,-0.07972136222910217,0.17646675421956326,2.402999394373822,0.06502208517731412,-0.05063765717521261,-0.04119252962710182,0.1112573078619079,2.2528425661510525,0.050637657175212625,-0.024703486557571513,0.009480874316939891,-0.024054561790410878,1.4292592096656982,0.024703486557571486,-0.01764971284996865,0.03297581013235966,-0.01722826722826709,1.1746525404550914,0.017649712849968635
223,14,9,0.21428571428571427,0.0,-0.11614494071738006,-0.17638053581191906,0.32901427061310784,4.549163387912989,0.11614494071738002,-0.05904145487111581,-0.018970988850506923,0.1213999442677769,6.51568364215762,0.059041454871115895,-0.0295802998579638,-0.002145068553737285,0.0399784039489921,3.4246247878417826,0.029580299857963732,-0.04636223006879174,-0.011319793259081314,0.13190164355418577,5.673250988666938,0.04636223006879181,-0.04432347555113986,-0.022936616507067943,0.1369269391810375,5.27058030456473,0.04432347555113991,-0.08166248852969858,-0.08609679910554767,0.07638888888888884,3.8230162572895523,0.0816624885296986,-0.03658995880374502,-0.04270254921756689,0.06454135565431218,2.7904968479199503,0.03658995880374494,-0.11964977019027066,-0.1474212989947182,0.2070435298646307,4.1033306266687415,0.11964977019027068,-0.07601811904635576,-0.060408358073727714,0.09878246753246755,3.0581635356253,0.0760181190463558,-0.06644741876690967,-0.06204569055036344,0.08648989898989878,3.377574347633149,0.06644741876690963,-0.05028856086489504,-0.007070707070707075,0.005830362448009607,3.5412241351369795,0.05028856086489508,-0.06455984248845824,-0.003911342894393745,0.1145344287949921,5.333788379246514,0.06455984248845825
224,13,11,0.07692307692307693,0.0,-0.04086492833595051,-0.09179597774488285,0.15284500891977526,1.439576318464729,0.04086492833595057,-0.017804924449449464,-0.014645414645414646,-0.01346879535558787,2.2034592754027287,0.017804924449449477,-0.021869527696024862,-0.017609351432880845,0.007289517634345266,2.7414835703964666,0.021869527696024904,-0.017226828779520753,0.006370656370656372,-0.04375340971085673,2.6879180731627024,0.017226828779520753,-0.013332067522509039,-0.013496652465003048,0.04286791639732801,1.4056069096654706,0.013332067522509039,-0.031001434833013625,-0.05238074531460625,0.07211937251041411,1.5789494385731535,0.031001434833013652,-0.02955619565819191,-0.05950567316219106,0.05159285159285165,2.215442289968199,0.029556195658191897,-0.013348418816053226,-0.024702309598018057,0.005247208269334669,0.62378731556415,0.013348418816053309,-0.04130746686693433,-0.10095747787855108,0.07729117581818068,2.0761331224562207,0.04130746686693432,-0.02418191037573965,-0.08092937966814258,0.09127328511943889,1.460684817364089,0.02418191037573969,-0.007175559729945588,-0.020337344220025783,-0.03309134906231104,0.663393983301301,0.0071755597299455465,-0.0293863536686282,0.02891252289054797,-0.017094017094017255,3.0224043059170658,0.029386353668628296
225,15,11,0.3333333333333333,0.2727272727272727,-0.06593277068996221,-0.08611845584346906,0.18665158371040724,3.1330106210838835,0.06593277068996228,-0.017335470987753274,0.006153846153846154,0.005279034690799156,2.597820332094118,0.017335470987753232,-0.031043706196047814,-0.03335983365949119,0.0428609496312049,4.587709629885989,0.031043706196047793,-0.028797096228141902,-0.002453144931802571,0.041161771096965616,5.112945704445549,0.02879709622814186,-0.0258334014103052,-0.030709951611664406,0.11487743026204544,3.6926339957424954,0.025833401410305212,-0.03674774687208775,-0.019259120585964018,0.0439121164437839,2.2900253315565475,0.036747746872087705,-0.04107116173657485,-0.027417027417027423,0.06713502838168872,3.583845550617628,0.04107116173657488,-0.05703123335400091,-0.01266372945939509,0.011167768201016282,3.206445305717091,0.05703123335400084,-0.0455643816723867,-0.0020191923230707676,0.018632142370958116,3.0877850178687805,0.045564381672386634,-0.04355679998779105,-0.06817953048282649,0.10500630178309467,3.6678919910109355,0.04355679998779105,-0.030246945251680257,0.005503755503755502,0.059540095107810664,3.0363898242691825,0.030246945251680257,-0.013649464878760176,0.009066150214852027,0.0267647058823528,1.799578977306524,0.013649464878760176
226,13,10,0.23076923076923078,0.1,-0.08281931115160174,-0.13735497888738574,0.25077220077220064,2.58998401633193,0.0828193111516018,-0.03279222931556215,-0.0041059020625635115,0.06491161616161611,4.012907714800768,0.03279222931556214,-0.022555935587254577,-0.01019006811689738,-0.021501057082452535,3.04847369876461,0.02255593558725455,-0.015746772079688318,-0.020491803278688523,0.042641915523271345,2.0445990852213143,0.01574677207968833,-0.03874461026794311,-0.025738916256157637,0.029166666666666785,5.147258002169508,0.03874461026794307,-0.050496066273079385,-0.030286120129870142,0.05951418951418952,2.5713836118501767,0.050496066273079454,-0.029644688247257064,-0.013497314921365564,0.11333333333333329,2.0884178136044804,0.02964468824725708,-0.037590223462444866,-0.037529102135843706,0.10577830188679238,1.5882783926518256,0.037590223462444894,-0.04011547419408454,-0.03763513513513514,0.09259359739555073,1.9306881604156558,0.040115474194084566,-0.03754512652852855,-0.06071448055136295,0.10963276012824252,1.9315621295225274,0.03754512652852848,-0.02145565326461102,4.737989197384218e-05,0.04552631578947364,1.6092131665944525,0.021455653264610963,-0.022979823090378076,-0.010182261768082665,0.022240259740259782,1.8133767523752446,0.02297982309037805
227,16,12,0.3125,0.16666666666666666,-0.06965477791905739,-0.11905986007782415,0.1979416438491406,3.6465049881869263,0.06965477791905739,-0.025673913292443347,-0.007619670905011219,0.05136958164908467,4.585477679717151,0.025673913292443284,-0.023895013069726023,-0.008563488912833891,0.05523122710622719,4.852441895276369,0.023895013069725968,-0.020072697474048856,-0.0011794747081712064,0.030044501558744496,4.920123855164714,0.02007269747404883,-0.027344791216366154,-0.03538508687144912,0.07321567321567302,5.217029958000062,0.027344791216366127,-0.04245332547130004,-0.03481406938853747,0.07093540250523689,3.1421514249649514,0.042453325471300096,-0.025733465038584383,-0.04099662497518364,0.10859752120026078,2.627462217206139,0.025733465038584313,-0.03717617654928913,-0.01880240013151406,0.06806508532713273,2.324271945973358,0.037176176549289175,-0.036935896675373336,-0.015306674564436115,0.09664408686090331,2.5260418919918433,0.036935896675373225,-0.03735690467706386,-0.015043424317617862,0.11084656084656075,3.211636257805737,0.037356904677063874,-0.031010613960595332,0.011737400530503976,0.03376906318082784,3.934095609964457,0.031010613960595346,-0.02169510484531819,0.012637285271754436,-0.05409356725146197,3.514390490215929,0.021695104845318225
228,15,12,0.2,0.08333333333333333,-0.0615790464362065,-0.07627139354344692,0.1683805100987763,3.3245978926917834,0.0615790464362066,-0.01846772846952236,-0.006069919323857089,0.03295139395708668,3.4355353664529353,0.018467728469522382,-0.011435914601120846,-0.006785650650353388,-0.005482083018519601,2.323993477953504,0.011435914601120922,-0.01794302917587194,-0.0005235236632695796,0.04259080681452887,3.442301795860553,0.017943029175871872,-0.026024241631574282,-0.0018696581196581182,-0.010785923564828215,4.336019032322216,0.026024241631574352,-0.030660559387077443,-0.02054096720604298,0.060055056505360804,2.2779981907968923,0.030660559387077457,-0.03139598173167403,-0.009425933567154945,0.00770003653635376,2.8127132384499056,0.031395981731674016,-0.04172223249741129,-0.022153392486833665,0.03693718640798371,2.660131596102831,0.04172223249741125,-0.031520728895269676,-0.05724648158858685,0.08248410997771605,2.096524392447649,0.03152072889526969,-0.01519056887659409,-0.013604815429027708,0.09106760112952039,1.2779960151934553,0.01519056887659409,-0.010511263177415658,-0.007612870901297107,0.03793269473012395,1.4636411526754962,0.010511263177415686,-0.007552296494621767,0.015234796576563014,-0.05744356566155884,1.392964111797145,0.007552296494621746
229,13,11,0.15384615384615385,0.2727272727272727,-0.022344768814097138,-0.021122273952462634,0.04099002849002864,0.8720937826444981,0.022344768814097193,-0.011767622502286662,0.0033479807491106923,-0.0010167992926615188,1.6392349020107737,0.01176762250228669,-0.01254984501239785,-0.007471264367816092,0.0022760715068406157,1.5135363405365752,0.012549845012397864,-0.0052371458799770065,0.0033119658119658123,-0.052480852480852436,0.8596851003937349,0.005237145879977034,-0.023060003886501063,-0.03698206555349412,0.007857249962513135,2.9349178580056208,0.02306000388650109,-0.03161381535356113,-0.04532733862458137,0.018471035137701763,1.8819588359804946,0.031613815353561114,-0.027090322282457655,-0.03577093908629442,-0.002655525789854174,2.3047442803117697,0.02709032228245767,-0.04159651470189865,-0.044925438489794925,0.02124319449547407,1.9516660415503262,0.041596514701898624,-0.01872270409850553,-0.0387952101661779,0.04679081467056134,1.0533816713143045,0.018722704098505516,-0.039045720331382594,-0.07363821138211384,0.09482920180594578,2.2944486961179917,0.03904572033138265,-0.021750321850624213,-0.0518517443547919,0.08279553940113238,2.121862727145336,0.0217503218506242,-0.011648416656885999,-0.03719844357976654,0.12125325654737407,1.2482514730424974,0.011648416656885985
230,14,11,0.14285714285714285,0.09090909090909091,-0.04426429724304631,-0.053290744643484364,0.0913003663003662,1.6628096454186387,0.04426429724304626,-0.02271073779682703,-0.008630317798761295,0.04259446693657232,3.6719492319761677,0.022710737796826974,-0.017258747850668457,0.003128391751260935,0.06211979984301408,2.479836968034025,0.0172587478506685,-0.025058662269247155,-0.0022866306349112074,0.10925729442970811,3.849101425823516,0.025058662269247245,-0.025631068481523037,2.7759271596712598e-05,0.042367100862524154,3.0107575864455054,0.025631068481522967,-0.02929517424148137,-0.011029889166418408,0.07276057276057268,1.5840395474779152,0.029295174241481425,-0.012596466677032847,-0.0028728669827974146,0.044258019308626606,0.9871234065802081,0.012596466677032847,-0.039397079435219584,0.014534936274066712,0.07703962703962697,1.9970409619382838,0.03939707943521964,-0.04210010755966857,-0.04946041517799886,0.11099763856468137,2.129819992255178,0.04210010755966864,-0.029031937983973743,-0.029509264828020736,0.018840569333867796,1.7811446146628844,0.029031937983973743,-0.011577089418206898,0.025711805555555557,-0.029259122287968564,0.8986655606552567,0.011577089418206898,-0.022171899355755767,0.01029810298102981,-0.11621366545884082,2.173062375970712,0.02217189935575581
231,12,8,0.16666666666666666,0.0,-0.09242105231613157,-0.15668934240362808,0.20976536009765367,2.4865153215811793,0.09242105231613162,-0.047512366329163155,-0.040059840425531915,0.1056461909490709,4.256195759854268,0.047512366329163114,-0.03686961520105808,-0.02172315230706411,0.007426303854875416,3.306663860992111,0.03686961520105814,-0.043293278008122243,-0.01679045261220085,0.08678839957035467,3.6938915247863715,0.043293278008122216,-0.06818971752403599,-0.047826936860624225,0.10204795204795225,5.420740203809658,0.06818971752403602,-0.08580732885806183,-0.14298806479113385,0.17437656438305393,2.7337126258565894,0.08580732885806186,-0.0565207249242618,-0.051791465378421886,0.10529729729729742,2.9045275297031967,0.056520724924261745,-0.11670934077070799,-0.15768737401502658,0.21132897603485845,2.8152901454642767,0.11670934077070794,-0.07938366605099764,-0.09497081865502918,0.12305303392259925,2.603323144921193,0.07938366605099767,-0.07176268567541902,-0.11152427876421556,0.12376522702104098,2.7035072984303614,0.07176268567541899,-0.06094885845046859,-0.03126315789473684,0.026728723404255472,3.786403179180673,0.0609488584504686,-0.06657430954518981,-0.031152482269503547,0.07730496453900737,4.382391718019444,0.06657430954518984
